year,round,driverId,points,wins,position
2018,1,vettel,25,1,1
2018,1,hamilton,18,0,2
2018,1,raikkonen,15,0,3
2018,1,ricciardo,12,0,4
2018,1,alonso,10,0,5
2018,1,max_verstappen,8,0,6
2018,1,hulkenberg,6,0,7
2018,1,bottas,4,0,8
2018,1,vandoorne,2,0,9
2018,1,sainz,1,0,10
2018,1,perez,0,0,11
2018,1,ocon,0,0,12
2018,1,leclerc,0,0,13
2018,1,stroll,0,0,14
2018,1,brendon_hartley,0,0,15
2018,1,grosjean,0,0,-
2018,1,kevin_magnussen,0,0,-
2018,1,gasly,0,0,-
2018,1,ericsson,0,0,-
2018,1,sirotkin,0,0,-
2018,2,vettel,50,2,1
2018,2,hamilton,33,0,2
2018,2,bottas,22,0,3
2018,2,alonso,16,0,4
2018,2,raikkonen,15,0,5
2018,2,hulkenberg,14,0,6
2018,2,gasly,12,0,7
2018,2,ricciardo,12,0,8
2018,2,kevin_magnussen,10,0,9
2018,2,max_verstappen,8,0,10
2018,2,vandoorne,6,0,11
2018,2,ericsson,2,0,12
2018,2,sainz,1,0,13
2018,2,ocon,1,0,14
2018,2,perez,0,0,15
2018,2,leclerc,0,0,16
2018,2,grosjean,0,0,17
2018,2,stroll,0,0,18
2018,2,brendon_hartley,0,0,19
2018,2,sirotkin,0,0,20
2018,3,vettel,54,2,1
2018,3,hamilton,45,0,2
2018,3,bottas,40,0,3
2018,3,ricciardo,37,1,4
2018,3,raikkonen,30,0,5
2018,3,alonso,22,0,6
2018,3,hulkenberg,22,0,7
2018,3,max_verstappen,18,0,8
2018,3,gasly,12,0,9
2018,3,kevin_magnussen,11,0,10
2018,3,vandoorne,6,0,11
2018,3,sainz,3,0,12
2018,3,ericsson,2,0,13
2018,3,ocon,1,0,14
2018,3,perez,0,0,15
2018,3,leclerc,0,0,16
2018,3,grosjean,0,0,17
2018,3,stroll,0,0,18
2018,3,sirotkin,0,0,19
2018,3,brendon_hartley,0,0,20
2018,4,hamilton,70,1,1
2018,4,vettel,66,2,2
2018,4,raikkonen,48,0,3
2018,4,bottas,40,0,4
2018,4,ricciardo,37,1,5
2018,4,alonso,28,0,6
2018,4,hulkenberg,22,0,7
2018,4,max_verstappen,18,0,8
2018,4,perez,15,0,9
2018,4,sainz,13,0,10
2018,4,gasly,12,0,11
2018,4,kevin_magnussen,11,0,12
2018,4,leclerc,8,0,13
2018,4,vandoorne,8,0,14
2018,4,stroll,4,0,15
2018,4,ericsson,2,0,16
2018,4,ocon,1,0,17
2018,4,brendon_hartley,1,0,18
2018,4,grosjean,0,0,19
2018,4,sirotkin,0,0,20
2018,5,hamilton,95,2,1
2018,5,vettel,78,2,2
2018,5,bottas,58,0,3
2018,5,raikkonen,48,0,4
2018,5,ricciardo,47,1,5
2018,5,max_verstappen,33,0,6
2018,5,alonso,32,0,7
2018,5,hulkenberg,22,0,8
2018,5,kevin_magnussen,19,0,9
2018,5,sainz,19,0,10
2018,5,perez,17,0,11
2018,5,gasly,12,0,12
2018,5,leclerc,9,0,13
2018,5,vandoorne,8,0,14
2018,5,stroll,4,0,15
2018,5,ericsson,2,0,16
2018,5,ocon,1,0,17
2018,5,brendon_hartley,1,0,18
2018,5,grosjean,0,0,19
2018,5,sirotkin,0,0,20
2018,6,hamilton,110,2,1
2018,6,vettel,96,2,2
2018,6,ricciardo,72,2,3
2018,6,bottas,68,0,4
2018,6,raikkonen,60,0,5
2018,6,max_verstappen,35,0,6
2018,6,alonso,32,0,7
2018,6,hulkenberg,26,0,8
2018,6,sainz,20,0,9
2018,6,kevin_magnussen,19,0,10
2018,6,gasly,18,0,11
2018,6,perez,17,0,12
2018,6,ocon,9,0,13
2018,6,leclerc,9,0,14
2018,6,vandoorne,8,0,15
2018,6,stroll,4,0,16
2018,6,ericsson,2,0,17
2018,6,brendon_hartley,1,0,18
2018,6,grosjean,0,0,19
2018,6,sirotkin,0,0,20
2018,7,vettel,121,3,1
2018,7,hamilton,120,2,2
2018,7,bottas,86,0,3
2018,7,ricciardo,84,2,4
2018,7,raikkonen,68,0,5
2018,7,max_verstappen,50,0,6
2018,7,alonso,32,0,7
2018,7,hulkenberg,32,0,8
2018,7,sainz,24,0,9
2018,7,kevin_magnussen,19,0,10
2018,7,gasly,18,0,11
2018,7,perez,17,0,12
2018,7,ocon,11,0,13
2018,7,leclerc,10,0,14
2018,7,vandoorne,8,0,15
2018,7,stroll,4,0,16
2018,7,ericsson,2,0,17
2018,7,brendon_hartley,1,0,18
2018,7,grosjean,0,0,19
2018,7,sirotkin,0,0,20
2018,8,hamilton,145,3,1
2018,8,vettel,131,3,2
2018,8,ricciardo,96,2,3
2018,8,bottas,92,0,4
2018,8,raikkonen,83,0,5
2018,8,max_verstappen,68,0,6
2018,8,hulkenberg,34,0,7
2018,8,alonso,32,0,8
2018,8,sainz,28,0,9
2018,8,kevin_magnussen,27,0,10
2018,8,gasly,18,0,11
2018,8,perez,17,0,12
2018,8,ocon,11,0,13
2018,8,leclerc,11,0,14
2018,8,vandoorne,8,0,15
2018,8,stroll,4,0,16
2018,8,ericsson,2,0,17
2018,8,brendon_hartley,1,0,18
2018,8,grosjean,0,0,19
2018,8,sirotkin,0,0,20
2018,9,vettel,146,3,1
2018,9,hamilton,145,3,2
2018,9,raikkonen,101,0,3
2018,9,ricciardo,96,2,4
2018,9,max_verstappen,93,1,5
2018,9,bottas,92,0,6
2018,9,kevin_magnussen,37,0,7
2018,9,alonso,36,0,8
2018,9,hulkenberg,34,0,9
2018,9,sainz,28,0,10
2018,9,perez,23,0,11
2018,9,ocon,19,0,12
2018,9,gasly,18,0,13
2018,9,leclerc,13,0,14
2018,9,grosjean,12,0,15
2018,9,vandoorne,8,0,16
2018,9,stroll,4,0,17
2018,9,ericsson,3,0,18
2018,9,brendon_hartley,1,0,19
2018,9,sirotkin,0,0,20
2018,10,vettel,171,4,1
2018,10,hamilton,163,3,2
2018,10,raikkonen,116,0,3
2018,10,ricciardo,106,2,4
2018,10,bottas,104,0,5
2018,10,max_verstappen,93,1,6
2018,10,hulkenberg,42,0,7
2018,10,alonso,40,0,8
2018,10,kevin_magnussen,39,0,9
2018,10,sainz,28,0,10
2018,10,ocon,25,0,11
2018,10,perez,24,0,12
2018,10,gasly,18,0,13
2018,10,leclerc,13,0,14
2018,10,grosjean,12,0,15
2018,10,vandoorne,8,0,16
2018,10,stroll,4,0,17
2018,10,ericsson,3,0,18
2018,10,brendon_hartley,1,0,19
2018,10,sirotkin,0,0,20
2018,11,hamilton,188,4,1
2018,11,vettel,171,4,2
2018,11,raikkonen,131,0,3
2018,11,bottas,122,0,4
2018,11,ricciardo,106,2,5
2018,11,max_verstappen,105,1,6
2018,11,hulkenberg,52,0,7
2018,11,alonso,40,0,8
2018,11,kevin_magnussen,39,0,9
2018,11,perez,30,0,10
2018,11,ocon,29,0,11
2018,11,sainz,28,0,12
2018,11,grosjean,20,0,13
2018,11,gasly,18,0,14
2018,11,leclerc,13,0,15
2018,11,vandoorne,8,0,16
2018,11,ericsson,5,0,17
2018,11,stroll,4,0,18
2018,11,brendon_hartley,2,0,19
2018,11,sirotkin,0,0,20
2018,12,hamilton,213,5,1
2018,12,vettel,189,4,2
2018,12,raikkonen,146,0,3
2018,12,bottas,132,0,4
2018,12,ricciardo,118,2,5
2018,12,max_verstappen,105,1,6
2018,12,hulkenberg,52,0,7
2018,12,kevin_magnussen,45,0,8
2018,12,alonso,44,0,9
2018,12,perez,30,0,10
2018,12,sainz,30,0,11
2018,12,ocon,29,0,12
2018,12,gasly,26,0,13
2018,12,grosjean,21,0,14
2018,12,leclerc,13,0,15
2018,12,vandoorne,8,0,16
2018,12,ericsson,5,0,17
2018,12,stroll,4,0,18
2018,12,brendon_hartley,2,0,19
2018,12,sirotkin,0,0,20
2018,13,hamilton,231,5,1
2018,13,vettel,214,5,2
2018,13,raikkonen,146,0,3
2018,13,bottas,144,0,4
2018,13,max_verstappen,120,1,5
2018,13,ricciardo,118,2,6
2018,13,hulkenberg,52,0,7
2018,13,kevin_magnussen,49,0,8
2018,13,alonso,44,0,9
2018,13,perez,40,0,10
2018,13,ocon,37,0,11
2018,13,sainz,30,0,12
2018,13,gasly,28,0,13
2018,13,grosjean,27,0,14
2018,13,leclerc,13,0,15
2018,13,vandoorne,8,0,16
2018,13,ericsson,6,0,17
2018,13,stroll,4,0,18
2018,13,brendon_hartley,2,0,19
2018,13,sirotkin,0,0,20
2018,14,hamilton,256,6,1
2018,14,vettel,226,5,2
2018,14,raikkonen,164,0,3
2018,14,bottas,159,0,4
2018,14,max_verstappen,130,1,5
2018,14,ricciardo,118,2,6
2018,14,hulkenberg,52,0,7
2018,14,kevin_magnussen,49,0,8
2018,14,perez,46,0,9
2018,14,ocon,45,0,10
2018,14,alonso,44,0,11
2018,14,sainz,34,0,12
2018,14,gasly,28,0,13
2018,14,grosjean,27,0,14
2018,14,leclerc,13,0,15
2018,14,vandoorne,8,0,16
2018,14,stroll,6,0,17
2018,14,ericsson,6,0,18
2018,14,brendon_hartley,2,0,19
2018,14,sirotkin,1,0,20
2018,15,hamilton,281,7,1
2018,15,vettel,241,5,2
2018,15,raikkonen,174,0,3
2018,15,bottas,171,0,4
2018,15,max_verstappen,148,1,5
2018,15,ricciardo,126,2,6
2018,15,hulkenberg,53,0,7
2018,15,alonso,50,0,8
2018,15,kevin_magnussen,49,0,9
2018,15,perez,46,0,10
2018,15,ocon,45,0,11
2018,15,sainz,38,0,12
2018,15,gasly,28,0,13
2018,15,grosjean,27,0,14
2018,15,leclerc,15,0,15
2018,15,vandoorne,8,0,16
2018,15,stroll,6,0,17
2018,15,ericsson,6,0,18
2018,15,brendon_hartley,2,0,19
2018,15,sirotkin,1,0,20
2018,16,hamilton,306,8,1
2018,16,vettel,256,5,2
2018,16,bottas,189,0,3
2018,16,raikkonen,186,0,4
2018,16,max_verstappen,158,1,5
2018,16,ricciardo,134,2,6
2018,16,kevin_magnussen,53,0,7
2018,16,hulkenberg,53,0,8
2018,16,alonso,50,0,9
2018,16,perez,47,0,10
2018,16,ocon,47,0,11
2018,16,sainz,38,0,12
2018,16,gasly,28,0,13
2018,16,grosjean,27,0,14
2018,16,leclerc,21,0,15
2018,16,vandoorne,8,0,16
2018,16,stroll,6,0,17
2018,16,ericsson,6,0,18
2018,16,brendon_hartley,2,0,19
2018,16,sirotkin,1,0,20
2018,17,hamilton,331,9,1
2018,17,vettel,264,5,2
2018,17,bottas,207,0,3
2018,17,raikkonen,196,0,4
2018,17,max_verstappen,173,1,5
2018,17,ricciardo,146,2,6
2018,17,perez,53,0,7
2018,17,kevin_magnussen,53,0,8
2018,17,hulkenberg,53,0,9
2018,17,alonso,50,0,10
2018,17,ocon,49,0,11
2018,17,sainz,39,0,12
2018,17,grosjean,31,0,13
2018,17,gasly,28,0,14
2018,17,leclerc,21,0,15
2018,17,vandoorne,8,0,16
2018,17,stroll,6,0,17
2018,17,ericsson,6,0,18
2018,17,brendon_hartley,2,0,19
2018,17,sirotkin,1,0,20
2018,18,hamilton,346,9,1
2018,18,vettel,276,5,2
2018,18,raikkonen,221,1,3
2018,18,bottas,217,0,4
2018,18,max_verstappen,191,1,5
2018,18,ricciardo,146,2,6
2018,18,hulkenberg,61,0,7
2018,18,perez,57,0,8
2018,18,kevin_magnussen,53,0,9
2018,18,alonso,50,0,10
2018,18,ocon,49,0,11
2018,18,sainz,45,0,12
2018,18,grosjean,31,0,13
2018,18,gasly,28,0,14
2018,18,leclerc,21,0,15
2018,18,vandoorne,8,0,16
2018,18,ericsson,7,0,17
2018,18,stroll,6,0,18
2018,18,brendon_hartley,4,0,19
2018,18,sirotkin,1,0,20
2018,19,hamilton,358,9,1
2018,19,vettel,294,5,2
2018,19,raikkonen,236,1,3
2018,19,bottas,227,0,4
2018,19,max_verstappen,216,2,5
2018,19,ricciardo,146,2,6
2018,19,hulkenberg,69,0,7
2018,19,perez,57,0,8
2018,19,kevin_magnussen,53,0,9
2018,19,alonso,50,0,10
2018,19,ocon,49,0,11
2018,19,sainz,45,0,12
2018,19,grosjean,31,0,13
2018,19,gasly,29,0,14
2018,19,leclerc,27,0,15
2018,19,vandoorne,12,0,16
2018,19,ericsson,9,0,17
2018,19,stroll,6,0,18
2018,19,brendon_hartley,4,0,19
2018,19,sirotkin,1,0,20
2018,20,hamilton,383,10,1
2018,20,vettel,302,5,2
2018,20,raikkonen,251,1,3
2018,20,bottas,237,0,4
2018,20,max_verstappen,234,2,5
2018,20,ricciardo,158,2,6
2018,20,hulkenberg,69,0,7
2018,20,perez,58,0,8
2018,20,kevin_magnussen,55,0,9
2018,20,alonso,50,0,10
2018,20,ocon,49,0,11
2018,20,sainz,45,0,12
2018,20,grosjean,35,0,13
2018,20,leclerc,33,0,14
2018,20,gasly,29,0,15
2018,20,vandoorne,12,0,16
2018,20,ericsson,9,0,17
2018,20,stroll,6,0,18
2018,20,brendon_hartley,4,0,19
2018,20,sirotkin,1,0,20
2018,21,hamilton,408,11,1
2018,21,vettel,320,5,2
2018,21,raikkonen,251,1,3
2018,21,max_verstappen,249,2,4
2018,21,bottas,247,0,5
2018,21,ricciardo,170,2,6
2018,21,hulkenberg,69,0,7
2018,21,perez,62,0,8
2018,21,kevin_magnussen,56,0,9
2018,21,sainz,53,0,10
2018,21,alonso,50,0,11
2018,21,ocon,49,0,12
2018,21,leclerc,39,0,13
2018,21,grosjean,37,0,14
2018,21,gasly,29,0,15
2018,21,vandoorne,12,0,16
2018,21,ericsson,9,0,17
2018,21,stroll,6,0,18
2018,21,brendon_hartley,4,0,19
2018,21,sirotkin,1,0,20
2019,1,bottas,26,1,1
2019,1,hamilton,18,0,2
2019,1,max_verstappen,15,0,3
2019,1,vettel,12,0,4
2019,1,leclerc,10,0,5
2019,1,kevin_magnussen,8,0,6
2019,1,hulkenberg,6,0,7
2019,1,raikkonen,4,0,8
2019,1,stroll,2,0,9
2019,1,kvyat,1,0,10
2019,1,gasly,0,0,11
2019,1,norris,0,0,12
2019,1,perez,0,0,13
2019,1,albon,0,0,14
2019,1,giovinazzi,0,0,15
2019,1,russell,0,0,16
2019,1,kubica,0,0,17
2019,1,grosjean,0,0,-
2019,1,ricciardo,0,0,-
2019,1,sainz,0,0,-
2019,2,bottas,44,1,1
2019,2,hamilton,43,1,2
2019,2,max_verstappen,27,0,3
2019,2,leclerc,26,0,4
2019,2,vettel,22,0,5
2019,2,raikkonen,10,0,6
2019,2,norris,8,0,7
2019,2,kevin_magnussen,8,0,8
2019,2,hulkenberg,6,0,9
2019,2,gasly,4,0,10
2019,2,stroll,2,0,11
2019,2,albon,2,0,12
2019,2,kvyat,1,0,13
2019,2,perez,1,0,14
2019,2,giovinazzi,0,0,15
2019,2,russell,0,0,16
2019,2,kubica,0,0,17
2019,2,ricciardo,0,0,-
2019,2,grosjean,0,0,-
2019,2,sainz,0,0,-
2019,3,hamilton,68,2,1
2019,3,bottas,62,1,2
2019,3,max_verstappen,39,0,3
2019,3,vettel,37,0,4
2019,3,leclerc,36,0,5
2019,3,gasly,13,0,6
2019,3,raikkonen,12,0,7
2019,3,norris,8,0,8
2019,3,kevin_magnussen,8,0,9
2019,3,hulkenberg,6,0,10
2019,3,ricciardo,6,0,11
2019,3,perez,5,0,12
2019,3,albon,3,0,13
2019,3,stroll,2,0,14
2019,3,kvyat,1,0,15
2019,3,giovinazzi,0,0,16
2019,3,grosjean,0,0,17
2019,3,sainz,0,0,18
2019,3,russell,0,0,19
2019,3,kubica,0,0,20
2019,4,bottas,87,2,1
2019,4,hamilton,86,2,2
2019,4,vettel,52,0,3
2019,4,max_verstappen,51,0,4
2019,4,leclerc,47,0,5
2019,4,perez,13,0,6
2019,4,gasly,13,0,7
2019,4,raikkonen,13,0,8
2019,4,norris,12,0,9
2019,4,kevin_magnussen,8,0,10
2019,4,hulkenberg,6,0,11
2019,4,sainz,6,0,12
2019,4,ricciardo,6,0,13
2019,4,stroll,4,0,14
2019,4,albon,3,0,15
2019,4,kvyat,1,0,16
2019,4,giovinazzi,0,0,17
2019,4,grosjean,0,0,18
2019,4,russell,0,0,19
2019,4,kubica,0,0,20
2019,5,hamilton,112,3,1
2019,5,bottas,105,2,2
2019,5,max_verstappen,66,0,3
2019,5,vettel,64,0,4
2019,5,leclerc,57,0,5
2019,5,gasly,21,0,6
2019,5,kevin_magnussen,14,0,7
2019,5,perez,13,0,8
2019,5,raikkonen,13,0,9
2019,5,norris,12,0,10
2019,5,sainz,10,0,11
2019,5,ricciardo,6,0,12
2019,5,hulkenberg,6,0,13
2019,5,stroll,4,0,14
2019,5,albon,3,0,15
2019,5,kvyat,3,0,16
2019,5,grosjean,1,0,17
2019,5,giovinazzi,0,0,18
2019,5,russell,0,0,19
2019,5,kubica,0,0,20
2019,6,hamilton,137,4,1
2019,6,bottas,120,2,2
2019,6,vettel,82,0,3
2019,6,max_verstappen,78,0,4
2019,6,leclerc,57,0,5
2019,6,gasly,32,0,6
2019,6,sainz,18,0,7
2019,6,kevin_magnussen,14,0,8
2019,6,perez,13,0,9
2019,6,raikkonen,13,0,10
2019,6,norris,12,0,11
2019,6,kvyat,9,0,12
2019,6,ricciardo,8,0,13
2019,6,albon,7,0,14
2019,6,hulkenberg,6,0,15
2019,6,stroll,4,0,16
2019,6,grosjean,2,0,17
2019,6,giovinazzi,0,0,18
2019,6,russell,0,0,19
2019,6,kubica,0,0,20
2019,7,hamilton,162,5,1
2019,7,bottas,133,2,2
2019,7,vettel,100,0,3
2019,7,max_verstappen,88,0,4
2019,7,leclerc,72,0,5
2019,7,gasly,36,0,6
2019,7,sainz,18,0,7
2019,7,ricciardo,16,0,8
2019,7,kevin_magnussen,14,0,9
2019,7,perez,13,0,10
2019,7,raikkonen,13,0,11
2019,7,norris,12,0,12
2019,7,hulkenberg,12,0,13
2019,7,kvyat,10,0,14
2019,7,albon,7,0,15
2019,7,stroll,6,0,16
2019,7,grosjean,2,0,17
2019,7,giovinazzi,0,0,18
2019,7,russell,0,0,19
2019,7,kubica,0,0,20
2019,8,hamilton,187,6,1
2019,8,bottas,151,2,2
2019,8,vettel,111,0,3
2019,8,max_verstappen,100,0,4
2019,8,leclerc,87,0,5
2019,8,gasly,37,0,6
2019,8,sainz,26,0,7
2019,8,raikkonen,19,0,8
2019,8,ricciardo,16,0,9
2019,8,hulkenberg,16,0,10
2019,8,kevin_magnussen,14,0,11
2019,8,norris,14,0,12
2019,8,perez,13,0,13
2019,8,kvyat,10,0,14
2019,8,albon,7,0,15
2019,8,stroll,6,0,16
2019,8,grosjean,2,0,17
2019,8,giovinazzi,0,0,18
2019,8,russell,0,0,19
2019,8,kubica,0,0,20
2019,9,hamilton,197,6,1
2019,9,bottas,166,2,2
2019,9,max_verstappen,126,1,3
2019,9,vettel,123,0,4
2019,9,leclerc,105,0,5
2019,9,gasly,43,0,6
2019,9,sainz,30,0,7
2019,9,norris,22,0,8
2019,9,raikkonen,21,0,9
2019,9,ricciardo,16,0,10
2019,9,hulkenberg,16,0,11
2019,9,kevin_magnussen,14,0,12
2019,9,perez,13,0,13
2019,9,kvyat,10,0,14
2019,9,albon,7,0,15
2019,9,stroll,6,0,16
2019,9,grosjean,2,0,17
2019,9,giovinazzi,1,0,18
2019,9,russell,0,0,19
2019,9,kubica,0,0,20
2019,10,hamilton,223,7,1
2019,10,bottas,184,2,2
2019,10,max_verstappen,136,1,3
2019,10,vettel,123,0,4
2019,10,leclerc,120,0,5
2019,10,gasly,55,0,6
2019,10,sainz,38,0,7
2019,10,raikkonen,25,0,8
2019,10,norris,22,0,9
2019,10,ricciardo,22,0,10
2019,10,hulkenberg,17,0,11
2019,10,kevin_magnussen,14,0,12
2019,10,perez,13,0,13
2019,10,kvyat,12,0,14
2019,10,albon,7,0,15
2019,10,stroll,6,0,16
2019,10,grosjean,2,0,17
2019,10,giovinazzi,1,0,18
2019,10,russell,0,0,19
2019,10,kubica,0,0,20
2019,11,hamilton,225,7,1
2019,11,bottas,184,2,2
2019,11,max_verstappen,162,2,3
2019,11,vettel,141,0,4
2019,11,leclerc,120,0,5
2019,11,gasly,55,0,6
2019,11,sainz,48,0,7
2019,11,kvyat,27,0,8
2019,11,raikkonen,25,0,9
2019,11,norris,22,0,10
2019,11,ricciardo,22,0,11
2019,11,stroll,18,0,12
2019,11,kevin_magnussen,18,0,13
2019,11,hulkenberg,17,0,14
2019,11,albon,15,0,15
2019,11,perez,13,0,16
2019,11,grosjean,8,0,17
2019,11,giovinazzi,1,0,18
2019,11,kubica,1,0,19
2019,11,russell,0,0,20
2019,12,hamilton,250,8,1
2019,12,bottas,188,2,2
2019,12,max_verstappen,181,2,3
2019,12,vettel,156,0,4
2019,12,leclerc,132,0,5
2019,12,gasly,63,0,6
2019,12,sainz,58,0,7
2019,12,raikkonen,31,0,8
2019,12,kvyat,27,0,9
2019,12,norris,24,0,10
2019,12,ricciardo,22,0,11
2019,12,stroll,18,0,12
2019,12,kevin_magnussen,18,0,13
2019,12,hulkenberg,17,0,14
2019,12,albon,16,0,15
2019,12,perez,13,0,16
2019,12,grosjean,8,0,17
2019,12,giovinazzi,1,0,18
2019,12,kubica,1,0,19
2019,12,russell,0,0,20
2019,13,hamilton,268,8,1
2019,13,bottas,203,2,2
2019,13,max_verstappen,181,2,3
2019,13,vettel,169,0,4
2019,13,leclerc,157,1,5
2019,13,gasly,65,0,6
2019,13,sainz,58,0,7
2019,13,kvyat,33,0,8
2019,13,raikkonen,31,0,9
2019,13,albon,26,0,10
2019,13,norris,24,0,11
2019,13,ricciardo,22,0,12
2019,13,perez,21,0,13
2019,13,hulkenberg,21,0,14
2019,13,stroll,19,0,15
2019,13,kevin_magnussen,18,0,16
2019,13,grosjean,8,0,17
2019,13,giovinazzi,1,0,18
2019,13,kubica,1,0,19
2019,13,russell,0,0,20
2019,14,hamilton,284,8,1
2019,14,bottas,221,2,2
2019,14,max_verstappen,185,2,3
2019,14,leclerc,182,2,4
2019,14,vettel,169,0,5
2019,14,gasly,65,0,6
2019,14,sainz,58,0,7
2019,14,ricciardo,34,0,8
2019,14,albon,34,0,9
2019,14,kvyat,33,0,10
2019,14,hulkenberg,31,0,11
2019,14,raikkonen,31,0,12
2019,14,perez,27,0,13
2019,14,norris,25,0,14
2019,14,stroll,19,0,15
2019,14,kevin_magnussen,18,0,16
2019,14,grosjean,8,0,17
2019,14,giovinazzi,3,0,18
2019,14,kubica,1,0,19
2019,14,russell,0,0,20
2019,15,hamilton,296,8,1
2019,15,bottas,231,2,2
2019,15,leclerc,200,2,3
2019,15,max_verstappen,200,2,4
2019,15,vettel,194,1,5
2019,15,gasly,69,0,6
2019,15,sainz,58,0,7
2019,15,albon,42,0,8
2019,15,ricciardo,34,0,9
2019,15,kvyat,33,0,10
2019,15,hulkenberg,33,0,11
2019,15,norris,31,0,12
2019,15,raikkonen,31,0,13
2019,15,perez,27,0,14
2019,15,stroll,19,0,15
2019,15,kevin_magnussen,18,0,16
2019,15,grosjean,8,0,17
2019,15,giovinazzi,4,0,18
2019,15,kubica,1,0,19
2019,15,russell,0,0,20
2019,16,hamilton,322,9,1
2019,16,bottas,249,2,2
2019,16,leclerc,215,2,3
2019,16,max_verstappen,212,2,4
2019,16,vettel,194,1,5
2019,16,gasly,69,0,6
2019,16,sainz,66,0,7
2019,16,albon,52,0,8
2019,16,norris,35,0,9
2019,16,ricciardo,34,0,10
2019,16,hulkenberg,34,0,11
2019,16,kvyat,33,0,12
2019,16,perez,33,0,13
2019,16,raikkonen,31,0,14
2019,16,kevin_magnussen,20,0,15
2019,16,stroll,19,0,16
2019,16,grosjean,8,0,17
2019,16,giovinazzi,4,0,18
2019,16,kubica,1,0,19
2019,16,russell,0,0,20
2019,17,hamilton,338,9,1
2019,17,bottas,274,3,2
2019,17,leclerc,223,2,3
2019,17,max_verstappen,212,2,4
2019,17,vettel,212,1,5
2019,17,sainz,76,0,6
2019,17,gasly,75,0,7
2019,17,albon,64,0,8
2019,17,perez,37,0,9
2019,17,norris,35,0,10
2019,17,kvyat,34,0,11
2019,17,ricciardo,34,0,12
2019,17,hulkenberg,34,0,13
2019,17,raikkonen,31,0,14
2019,17,stroll,21,0,15
2019,17,kevin_magnussen,20,0,16
2019,17,grosjean,8,0,17
2019,17,giovinazzi,4,0,18
2019,17,kubica,1,0,19
2019,17,russell,0,0,20
2019,18,hamilton,363,10,1
2019,18,bottas,289,3,2
2019,18,leclerc,236,2,3
2019,18,vettel,230,1,4
2019,18,max_verstappen,220,2,5
2019,18,gasly,77,0,6
2019,18,sainz,76,0,7
2019,18,albon,74,0,8
2019,18,perez,43,0,9
2019,18,ricciardo,38,0,10
2019,18,hulkenberg,35,0,11
2019,18,norris,35,0,12
2019,18,kvyat,34,0,13
2019,18,raikkonen,31,0,14
2019,18,stroll,21,0,15
2019,18,kevin_magnussen,20,0,16
2019,18,grosjean,8,0,17
2019,18,giovinazzi,4,0,18
2019,18,kubica,1,0,19
2019,18,russell,0,0,20
2019,19,hamilton,381,10,1
2019,19,bottas,314,4,2
2019,19,leclerc,249,2,3
2019,19,max_verstappen,235,2,4
2019,19,vettel,230,1,5
2019,19,albon,84,0,6
2019,19,sainz,80,0,7
2019,19,gasly,77,0,8
2019,19,ricciardo,46,0,9
2019,19,perez,44,0,10
2019,19,norris,41,0,11
2019,19,hulkenberg,37,0,12
2019,19,kvyat,34,0,13
2019,19,raikkonen,31,0,14
2019,19,stroll,21,0,15
2019,19,kevin_magnussen,20,0,16
2019,19,grosjean,8,0,17
2019,19,giovinazzi,4,0,18
2019,19,kubica,1,0,19
2019,19,russell,0,0,20
2019,20,hamilton,387,10,1
2019,20,bottas,314,4,2
2019,20,max_verstappen,260,3,3
2019,20,leclerc,249,2,4
2019,20,vettel,230,1,5
2019,20,gasly,95,0,6
2019,20,sainz,95,0,7
2019,20,albon,84,0,8
2019,20,ricciardo,54,0,9
2019,20,perez,46,0,10
2019,20,norris,45,0,11
2019,20,raikkonen,43,0,12
2019,20,hulkenberg,37,0,13
2019,20,kvyat,35,0,14
2019,20,stroll,21,0,15
2019,20,kevin_magnussen,20,0,16
2019,20,giovinazzi,14,0,17
2019,20,grosjean,8,0,18
2019,20,kubica,1,0,19
2019,20,russell,0,0,20
